"description","ip_address","nick_name","age","gender","academic_study","start_time","end_time","run_time","data_name","pic_name","pic_id","test_param","param_value","rorschach","target_curvature","null_curvature","target_variability","null_variability","sample_size","obs_plot_location","response_no","correct","conf_level","choice_reason","participant_count","plot_count"
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602184781.16799,1602184805.66744,24.4994559288025,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Certain","Different slope",32,9
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1602184773.52346,1602184811.41099,37.8875319957733,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Certain","Different shape",82,9
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1602184773.52346,1602184811.41099,37.8875319957733,"e75420e156fe51b476ce474217afd48b","plots/svg/242d02336a0c6066e3084c58589bdb4b.svg","12","log","target-E-Lv_null-M-Lv_r0","0","E","M","Lv","Lv",50,10,10,1,"Certain","Different shape",82,9
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602184779.0291,1602184820.02149,40.9923920631409,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,6,0,"Very Uncertain","Clustering",58,15
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602184779.0291,1602184820.02149,40.9923920631409,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,6,0,"Very Uncertain","Clustering",58,15
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602184779.0291,1602184820.02149,40.9923920631409,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,7,0,"Very Uncertain","Clustering",58,15
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602184779.0291,1602184820.02149,40.9923920631409,"36cb6ea759ed100037a7c17fe7aef9f8","plots/svg/73cd74efdebedf3da386998cbbad41bb.svg","71","linear","target-H-Lv_null-M-Lv_r0","0","H","M","Lv","Lv",50,5,7,0,"Very Uncertain","Clustering",58,15
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602184813.83996,1602184845.62382,31.7838621139526,"d86e19ab924146add63407b39c66cb31","plots/svg/be32013fcfbeabc9f7b8f147f3b00292.svg","81","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,13,0,"Certain","Clustering, Outlier(s)",28,8
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602184813.83996,1602184845.62382,31.7838621139526,"d86e19ab924146add63407b39c66cb31","plots/svg/be32013fcfbeabc9f7b8f147f3b00292.svg","81","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,18,0,"Certain","Clustering, Outlier(s)",28,8
"emily-log-1","","6faaf2dd58848bc47cb12e39a70e92f3","19-25","Male","Graduate Degree",1602184819.29306,1602184850.92673,31.6336781978607,"d86e19ab924146add63407b39c66cb31","plots/svg/fbe21ea089adeb46fa00dd26d6fdc488.svg","82","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Very Certain","Different shape",23,9
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602184808.22516,1602184854.28829,46.0631258487701,"d86e19ab924146add63407b39c66cb31","plots/svg/fbe21ea089adeb46fa00dd26d6fdc488.svg","82","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Uncertain","Different shape, Different slope",32,9
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602184837.09793,1602184866.97557,29.8776397705078,"d86e19ab924146add63407b39c66cb31","plots/svg/be32013fcfbeabc9f7b8f147f3b00292.svg","81","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Neutral","Different shape",58,8
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602184837.09793,1602184866.97557,29.8776397705078,"d86e19ab924146add63407b39c66cb31","plots/svg/be32013fcfbeabc9f7b8f147f3b00292.svg","81","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Neutral","Different shape",58,8
"emily-log-1","","838ea90d9815f6208cadbf7892a83c5f","19-25","Female","Graduate Degree",1602184849.27433,1602184871.36061,22.0862812995911,"d86e19ab924146add63407b39c66cb31","plots/svg/be32013fcfbeabc9f7b8f147f3b00292.svg","81","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Certain","Different slope",11,8
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1602184842.45136,1602184881.49335,39.0419838428497,"d86e19ab924146add63407b39c66cb31","plots/svg/fbe21ea089adeb46fa00dd26d6fdc488.svg","82","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Certain","Different shape",82,9
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1602184842.45136,1602184881.49335,39.0419838428497,"d86e19ab924146add63407b39c66cb31","plots/svg/fbe21ea089adeb46fa00dd26d6fdc488.svg","82","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Certain","Different shape",82,9
"emily-log-1","","6faaf2dd58848bc47cb12e39a70e92f3","19-25","Male","Graduate Degree",1602184850.94833,1602184883.02241,32.0740780830383,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,3,1,"Very Certain","Different shape",23,10
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602184854.31352,1602184901.26175,46.9482290744781,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,3,1,"Neutral","Clustering, Different range, Different shape",32,10
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602184854.31352,1602184901.26175,46.9482290744781,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,9,0,"Neutral","Clustering, Different range, Different shape",32,10
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602184854.31352,1602184901.26175,46.9482290744781,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,15,0,"Neutral","Clustering, Different range, Different shape",32,10
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602184894.48326,1602184913.25544,18.7721807956696,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/50b8ca29ad5f9080f7237965276b5734.svg","28","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,4,1,"Certain","Different shape",28,7
"emily-log-1","","854c8295999f80f3b0c337f4dd7a476d","Over 60","Male","Graduate Degree",1602184883.59199,1602184916.99556,33.4035665988922,"7ca9d2655755d63440f26be8c1ad5b4d","plots/svg/fda27cccc0e96a326a7eb092260d736e.svg","34","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,10,10,1,"Certain","Different shape",15,6
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602184885.6046,1602184920.49806,34.8934531211853,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/50b8ca29ad5f9080f7237965276b5734.svg","28","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,4,1,"Very Uncertain","Different shape",58,7
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602184885.6046,1602184920.49806,34.8934531211853,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/50b8ca29ad5f9080f7237965276b5734.svg","28","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,4,1,"Very Uncertain","Different shape",58,7
"emily-log-1","","838ea90d9815f6208cadbf7892a83c5f","19-25","Female","Graduate Degree",1602184892.16514,1602184941.41166,49.2465226650238,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/50b8ca29ad5f9080f7237965276b5734.svg","28","log","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,4,1,"Neutral","Different shape",11,7
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1602184881.51169,1602184943.79796,62.2862677574158,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,15,0,"Uncertain","Different slope",82,10
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1602184881.51169,1602184943.79796,62.2862677574158,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/14aa7f4d206e50b407a517e5c1795f39.svg","50","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,15,0,"Uncertain","Different slope",82,10
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602184976.18135,1602184996.23985,20.0585031509399,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,4,1,"Very Uncertain","Clustering",58,17
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602184976.18135,1602184996.23985,20.0585031509399,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,4,1,"Very Uncertain","Clustering",58,17
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602184942.7722,1602184996.56261,53.7904052734375,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,10,0,"Uncertain","Clustering, Different shape",28,17
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602184996.26303,1602185021.63359,25.3705606460571,"530b0e75e0159cb73a662d174f128a8f","plots/svg/d8f0e9e7ad3bb85a35b66595afe99008.svg","30","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,1,1,1,"Very Uncertain","Different shape",58,13
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602184996.26303,1602185021.63359,25.3705606460571,"530b0e75e0159cb73a662d174f128a8f","plots/svg/d8f0e9e7ad3bb85a35b66595afe99008.svg","30","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,1,1,1,"Very Uncertain","Different shape",58,13
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602184996.58336,1602185026.90101,30.3176536560059,"530b0e75e0159cb73a662d174f128a8f","plots/svg/d8f0e9e7ad3bb85a35b66595afe99008.svg","30","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,1,1,1,"Certain","Different shape, Different slope",28,13
"emily-log-1","","838ea90d9815f6208cadbf7892a83c5f","19-25","Female","Graduate Degree",1602184969.78956,1602185027.67493,57.8853633403778,"cfa150994c28aa3f4f786ef2c79d248d","plots/svg/b21d296f229330c50210253ef86d8343.svg","27","linear","target-E-Hv_null-M-Hv_r0","0","E","M","Hv","Hv",50,4,19,0,"Uncertain","Different slope",11,17
"emily-log-1","","838ea90d9815f6208cadbf7892a83c5f","19-25","Female","Graduate Degree",1602185027.69458,1602185043.29047,15.5958921909332,"530b0e75e0159cb73a662d174f128a8f","plots/svg/d8f0e9e7ad3bb85a35b66595afe99008.svg","30","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,1,1,1,"Certain","Different shape",11,13
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602185046.82892,1602185064.2205,17.3915824890137,"d86e19ab924146add63407b39c66cb31","plots/svg/fbe21ea089adeb46fa00dd26d6fdc488.svg","82","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Neutral","Different shape",58,9
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602185046.82892,1602185064.2205,17.3915824890137,"d86e19ab924146add63407b39c66cb31","plots/svg/fbe21ea089adeb46fa00dd26d6fdc488.svg","82","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Neutral","Different shape",58,9
"emily-log-1","","6faaf2dd58848bc47cb12e39a70e92f3","19-25","Male","Graduate Degree",1602185041.80348,1602185067.6177,25.8142125606537,"c1d44e1b544aed4d11e4b98ce6822f58","plots/svg/86582b3abd5038624140014a0c89dc23.svg","36","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,15,15,1,"Very Certain","Different shape",23,8
"emily-log-1","","6faaf2dd58848bc47cb12e39a70e92f3","19-25","Male","Graduate Degree",1602185041.80348,1602185067.6177,25.8142125606537,"c1d44e1b544aed4d11e4b98ce6822f58","plots/svg/86582b3abd5038624140014a0c89dc23.svg","36","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,15,17,0,"Very Certain","Different shape",23,8
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602185064.24246,1602185078.37027,14.127809047699,"38fb20f2d26bd725a35fea36a4586a70","plots/svg/562d6d2d5ec4ef3e86ee0057baa1ae6f.svg","52","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,19,8,0,"Very Uncertain","Outlier(s)",58,8
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602185064.24246,1602185078.37027,14.127809047699,"38fb20f2d26bd725a35fea36a4586a70","plots/svg/562d6d2d5ec4ef3e86ee0057baa1ae6f.svg","52","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,19,8,0,"Very Uncertain","Outlier(s)",58,8
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602185013.89008,1602185079.60235,65.7122728824615,"c1d44e1b544aed4d11e4b98ce6822f58","plots/svg/86582b3abd5038624140014a0c89dc23.svg","36","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,15,4,0,"Neutral","Clustering, Different shape",32,8
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602185013.89008,1602185079.60235,65.7122728824615,"c1d44e1b544aed4d11e4b98ce6822f58","plots/svg/86582b3abd5038624140014a0c89dc23.svg","36","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,15,15,1,"Neutral","Clustering, Different shape",32,8
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602185013.89008,1602185079.60235,65.7122728824615,"c1d44e1b544aed4d11e4b98ce6822f58","plots/svg/86582b3abd5038624140014a0c89dc23.svg","36","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,15,1,0,"Neutral","Clustering, Different shape",32,8
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602185063.08571,1602185092.81527,29.729560136795,"d86e19ab924146add63407b39c66cb31","plots/svg/fbe21ea089adeb46fa00dd26d6fdc488.svg","82","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,7,1,"Certain","Different shape, Different slope",28,9
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602185063.08571,1602185092.81527,29.729560136795,"d86e19ab924146add63407b39c66cb31","plots/svg/fbe21ea089adeb46fa00dd26d6fdc488.svg","82","log","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,7,13,0,"Certain","Different shape, Different slope",28,9
"emily-log-1","","854c8295999f80f3b0c337f4dd7a476d","Over 60","Male","Graduate Degree",1602185064.5608,1602185097.65138,33.0905833244324,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,5,0,"Neutral","Different range",15,20
"emily-log-1","","854c8295999f80f3b0c337f4dd7a476d","Over 60","Male","Graduate Degree",1602185064.5608,1602185097.65138,33.0905833244324,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,3,1,"Neutral","Different range",15,20
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602185090.52536,1602185104.45273,13.927369594574,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/cd7d9c5a605676c5be3ddc11fcbdcba3.svg","68","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,4,0,"Very Uncertain","Clustering, Different shape",58,5
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602185090.52536,1602185104.45273,13.927369594574,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/cd7d9c5a605676c5be3ddc11fcbdcba3.svg","68","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,4,0,"Very Uncertain","Clustering, Different shape",58,5
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602185090.52536,1602185104.45273,13.927369594574,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/cd7d9c5a605676c5be3ddc11fcbdcba3.svg","68","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,5,0,"Very Uncertain","Clustering, Different shape",58,5
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602185090.52536,1602185104.45273,13.927369594574,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/cd7d9c5a605676c5be3ddc11fcbdcba3.svg","68","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,5,0,"Very Uncertain","Clustering, Different shape",58,5
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602185092.83684,1602185110.1185,17.2816655635834,"38fb20f2d26bd725a35fea36a4586a70","plots/svg/562d6d2d5ec4ef3e86ee0057baa1ae6f.svg","52","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,19,19,1,"Certain","Different shape",28,8
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","56-60","Male","Undergraduate Degree",1602185139.59882,1602185159.169,19.57017827034,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,2,0,"Very Uncertain","Outlier(s)",58,20
"emily-log-1","","0103093e037eccd40af42be45ed68e6d","26-30","Male","Graduate Degree",1602185139.59882,1602185159.169,19.57017827034,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,2,0,"Very Uncertain","Outlier(s)",58,20
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602185142.09514,1602185159.97049,17.8753459453583,"1ff47eefa30fb6c95125c42aa1cd42d9","plots/svg/cd7d9c5a605676c5be3ddc11fcbdcba3.svg","68","log","target-H-Lv_null-E-Lv_r0","0","H","E","Lv","Lv",50,12,12,1,"Certain","Clustering",28,5
"emily-log-1","","6faaf2dd58848bc47cb12e39a70e92f3","19-25","Male","Graduate Degree",1602185105.90126,1602185160.40194,54.500684261322,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,12,0,"Uncertain","Different range",23,20
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602185109.67334,1602185162.31972,52.6463861465454,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,3,1,"Uncertain","Clustering, Different shape",32,20
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602185109.67334,1602185162.31972,52.6463861465454,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,4,0,"Uncertain","Clustering, Different shape",32,20
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602185109.67334,1602185162.31972,52.6463861465454,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,9,0,"Uncertain","Clustering, Different shape",32,20
"emily-log-1","","854c8295999f80f3b0c337f4dd7a476d","Over 60","Male","Graduate Degree",1602185176.58667,1602185200.68616,24.0994911193848,"4604ba0f40a6b6d7ae8d56a595045286","plots/svg/b481bbcfd0ead1e83c376c838fdc8e43.svg","14","log","target-E-Lv_null-H-Lv_r0","0","E","H","Lv","Lv",50,4,4,1,"Certain","Different shape",15,5
"emily-log-1","","6faaf2dd58848bc47cb12e39a70e92f3","19-25","Male","Graduate Degree",1602185189.41492,1602185206.60157,17.1866426467896,"195eecd1bd7203692cc7e897c310df57","plots/svg/0ff8410d375bee02b0162dd3495e8f42.svg","31","linear","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,7,0,"Uncertain","Different range",23,17
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602185192.1335,1602185220.76575,28.6322484016418,"195eecd1bd7203692cc7e897c310df57","plots/svg/0ff8410d375bee02b0162dd3495e8f42.svg","31","linear","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,2,1,"Uncertain","Different shape",32,17
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602185207.23406,1602185226.67973,19.4456732273102,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,2,0,"Uncertain","Outlier(s)",28,20
"emily-log-1","","7fbe5cf9f881a74c5f89fab6066a7c5a","26-30","Female","Graduate Degree",1602185207.23406,1602185226.67973,19.4456732273102,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,10,0,"Uncertain","Outlier(s)",28,20
"emily-log-1","","6faaf2dd58848bc47cb12e39a70e92f3","19-25","Male","Graduate Degree",1602185206.62785,1602185227.21491,20.5870645046234,"8866d2e948a219ce7423156fd844bf35","plots/svg/648f64f839d83bc511b2abb52be0766d.svg","83","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,15,0,"Very Certain","Different shape",23,6
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1602185115.98974,1602185238.35606,122.366328477859,"c1d44e1b544aed4d11e4b98ce6822f58","plots/svg/86582b3abd5038624140014a0c89dc23.svg","36","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,15,14,0,"Certain","Clustering, Different range, Different shape",82,8
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1602185115.98974,1602185238.35606,122.366328477859,"c1d44e1b544aed4d11e4b98ce6822f58","plots/svg/86582b3abd5038624140014a0c89dc23.svg","36","log","target-M-Lv_null-E-Lv_r0","0","M","E","Lv","Lv",50,15,14,0,"Certain","Clustering, Different range, Different shape",82,8
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602185220.7867,1602185241.60929,20.8225953578949,"8866d2e948a219ce7423156fd844bf35","plots/svg/648f64f839d83bc511b2abb52be0766d.svg","83","linear","target-H-Hv_null-E-Hv_r0","0","H","E","Hv","Hv",50,10,10,1,"Neutral","Different shape",32,6
"emily-log-1","","854c8295999f80f3b0c337f4dd7a476d","Over 60","Male","Graduate Degree",1602185226.46351,1602185244.63503,18.17151927948,"38fb20f2d26bd725a35fea36a4586a70","plots/svg/562d6d2d5ec4ef3e86ee0057baa1ae6f.svg","52","log","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,19,10,0,"Uncertain","Clustering",15,8
"emily-log-1","","6faaf2dd58848bc47cb12e39a70e92f3","19-25","Male","Graduate Degree",1602185252.78911,1602185271.82215,19.033035993576,"195eecd1bd7203692cc7e897c310df57","plots/svg/58f1a3734e44433e8c10aa54d071bbe8.svg","32","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,2,1,"Very Certain","Different shape",23,6
"emily-log-1","","1f6ed7df48287dc8ee3d99bb973d6440","26-30","Female","Graduate Degree",1602185273.69604,1602185297.97661,24.2805690765381,"195eecd1bd7203692cc7e897c310df57","plots/svg/58f1a3734e44433e8c10aa54d071bbe8.svg","32","log","target-E-Hv_null-H-Hv_r0","0","E","H","Hv","Hv",50,2,2,1,"Certain","Different shape",32,6
"emily-log-1","","711c42a93655e090134f750d58fbaa48","Over 60","Male","Graduate Degree",1602185281.0353,1602185321.20256,40.1672580242157,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,5,0,"Certain","Different range",82,20
"emily-log-1","","711c42a93655e090134f750d58fbaa48","26-30","Female","Graduate Degree",1602185281.0353,1602185321.20256,40.1672580242157,"e33eb7bf01ae8410252eec49e9b1537d","plots/svg/36d9a54ae2794a295c35f25effddb151.svg","49","linear","target-M-Hv_null-E-Hv_r0","0","M","E","Hv","Hv",50,3,5,0,"Certain","Different range",82,20
